﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2022/23 
Search:,


"UKPRN","HE Provider","Abertawe - Swansea","Blaenau Gwent - Blaenau Gwent","Bro Morgannwg - The Vale of Glamorgan","Caerdydd - Cardiff","Caerffili - Caerphilly","Casnewydd - Newport","Castell-Nedd Port Talbot - Neath Port Talbot","Conwy - Conwy","Gwynedd - Gwynedd","Merthyr Tudful - Merthyr Tydfil","Pen-Y-Bont Ar Ogwr - Bridgend","Powys - Powys","Rhondda, Cynon, Taff - Rhondda, Cynon, Taff","Sir Benfro - Pembrokeshire","Sir Ceredigion - Ceredigion","Sir Ddinbych - Denbighshire","Sir Fynwy - Monmouthshire","Sir Gaerfyrddin - Carmarthenshire","Sir Y Fflint - Flintshire","Sir Ynys Môn - Isle of Anglesey","Tor-Faen - Torfaen","Wrecsam - Wrexham","Wales (unitary authority unknown)","Total Wales","Total"
"10023456","Newbold College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10007799","Newcastle University","5","0","10","30","5","5","0","15","5","0","10","15","5","5","5","25","5","10","25","5","0","20","0","215","21,280"
"10067406","New Model Institute for Technology and Engineering (NMITE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","55"
"10048199","Northeastern University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","590"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","260"
"10007138","The University of Northampton","5","0","5","5","5","10","0","10","5","0","5","10","5","5","0","5","0","5","10","5","0","10","0","115","12,135"
"10009614","Grŵp NPTC Group","30","0","0","0","0","0","120","0","0","0","10","20","5","0","0","0","0","0","0","0","0","0","0","185","190"
"10008816","Northern School of Contemporary Dance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","190"
"10004740","Northern College of Acupuncture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160"
"10001282","University of Northumbria at Newcastle","10","0","0","20","5","5","0","15","10","0","5","10","5","5","5","5","5","10","15","5","0","20","0","155","23,905"
"10004775","Norwich University of the Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","15","2,660"
"10007154","University of Nottingham","40","5","35","100","10","30","10","25","15","0","20","30","20","15","5","15","25","30","40","5","10","20","0","500","29,205"
"10004797","The Nottingham Trent University","10","0","20","30","10","15","5","15","10","0","10","25","15","10","10","15","20","10","20","10","5","15","0","285","33,735"
"10007773","The Open University","1,025","355","745","1,920","925","775","795","560","445","285","740","660","1,065","620","280","475","380","870","635","295","475","515","0","14,845","139,960"
"10004930","Oxford Brookes University","35","5","15","30","15","15","10","5","5","0","10","20","15","25","5","5","20","25","10","5","5","15","0","285","15,030"
"10007774","The University of Oxford","25","5","35","95","15","15","15","20","20","5","20","25","30","25","10","10","35","20","15","0","5","20","0","470","17,750"
"10066143","Paris Dauphine International","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004028","The Place, London Contemporary Dance School (LCDS)","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","140"
"10005127","Arts University Plymouth","0","5","0","0","5","5","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","30","975"
"10007801","University of Plymouth","45","5","45","110","25","50","15","5","5","5","35","10","40","25","5","5","55","30","5","5","20","5","0","555","16,840"
"10019178","Point Blank Music School","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","680"
"10007155","The University of Portsmouth","25","5","25","55","25","30","20","10","15","0","20","10","35","10","5","5","15","20","10","5","20","5","0","375","19,340"
"10083476","The Prince's Foundation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10005337","Queen Margaret University, Edinburgh","0","0","0","10","0","0","0","5","10","0","5","0","0","0","0","0","0","5","5","0","0","0","0","55","5,485"
"10007775","Queen Mary University of London","25","0","10","45","10","15","5","5","0","0","10","5","10","5","5","0","5","5","5","0","0","5","0","180","17,430"
"10025197","University Centre Quayside Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","155"
"10009292","Royal Academy of Dramatic Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155"
"10005544","Royal Academy of Dance","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","210"
"10005378","Rambert School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","95"
"10005389","Ravensbourne University London","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","20","3,380"
"10005470","Richmond, The American International University in London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220"
"10007802","The University of Reading","65","5","45","135","20","45","20","5","10","5","35","15","30","25","5","5","30","20","15","5","10","5","0","545","15,445"
"10086591","Regent's University London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","450"
"10021100","Regents Theological College","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","10","140"
"10023871","Results Consortium Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","445"
"10062833","Raindance Educational Services Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10008455","Regent College London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3,520"
"10005500","Robert Gordon University","0","0","0","5","0","0","0","0","5","0","0","0","5","0","0","0","5","0","0","0","0","0","0","25","11,270"
"10007776","Roehampton University","10","0","0","5","0","0","0","5","0","0","0","0","0","5","0","0","0","5","0","0","0","0","0","35","7,245"
"10005523","Rose Bruford College of Theatre and Performance","5","0","0","5","0","0","0","0","0","0","0","5","5","5","0","0","0","0","0","0","0","0","0","25","870"
"10007835","Royal Academy of Music","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","25","390"
"10005545","Royal Agricultural University","0","0","5","0","0","0","0","0","0","0","0","5","0","5","0","0","5","0","0","0","0","0","0","35","940"
"10007777","Royal College of Art","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","10","845"
"10007778","Royal College of Music","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","20","450"
"10005561","Royal Conservatoire of Scotland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","890"
"10007816","The Royal Central School of Speech and Drama","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","750"
"10005553","Royal Holloway and Bedford New College","10","0","10","20","5","10","5","5","0","0","15","10","5","5","5","0","5","5","0","0","0","0","0","125","10,130"
"10007837","Royal Northern College of Music","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","605"
"10007779","The Royal Veterinary College","5","0","5","5","5","5","0","5","5","0","5","5","5","5","5","5","0","5","0","0","5","5","0","80","1,705"
"10007803","The University of St. Andrews","10","5","15","10","0","5","5","5","5","0","5","5","5","0","10","5","10","5","10","0","0","5","0","120","6,405"
"10007839","SAE Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","585"
"10007782","St George's, University of London","5","0","10","15","0","5","0","0","0","0","0","5","5","0","0","0","5","0","0","0","0","5","0","50","3,685"
"10008026","St Mary's University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","950"
"10007843","St Mary's University, Twickenham","5","0","0","5","0","5","0","5","0","0","0","5","5","0","0","10","0","0","15","0","0","30","0","95","5,365"
"10007156","The University of Salford","10","0","5","20","10","10","5","45","25","0","5","15","10","0","5","35","5","10","65","25","5","65","0","375","21,515"
"10021256","The Salvation Army","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10007780","SOAS University of London","5","0","0","10","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","0","0","0","40","4,185"
"10005700","SRUC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1,680"
"10005790","Sheffield Hallam University","10","0","5","30","10","10","5","10","15","5","5","15","10","5","5","10","5","10","30","10","5","15","0","220","29,520"
"10007157","The University of Sheffield","15","0","20","50","5","15","0","30","20","0","15","10","20","10","10","30","15","5","35","10","5","30","0","355","20,165"
"10023458","The Sherwood Psychotherapy Training Institute Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","240"
"10006022","Solent University","10","0","10","15","10","10","0","0","0","0","5","5","5","10","0","0","5","5","10","0","0","0","0","100","7,285"
"10007158","The University of Southampton","30","0","45","80","15","30","10","5","10","5","15","15","20","25","10","5","25","15","5","5","10","0","0","380","15,435"
"10006093","Spurgeon's College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","210"
"10006299","Staffordshire University","10","5","10","25","15","15","10","20","20","5","10","65","10","15","10","25","5","15","40","10","10","25","0","370","19,665"
"10007804","The University of Stirling","5","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","40","9,505"
"10037449","University of St Mark and St John","5","0","5","5","0","5","0","0","0","0","5","0","5","10","0","0","5","5","0","0","0","0","0","65","2,605"
"10008010","Stranmillis University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,320"
"10007805","The University of Strathclyde","5","0","0","10","5","0","0","0","5","0","0","0","0","5","5","5","5","5","5","5","0","5","0","70","19,095"
"10014001","University of Suffolk","5","0","5","5","0","5","10","0","0","0","10","0","15","0","0","0","0","5","15","0","0","0","0","80","12,700"
"10007159","The University of Sunderland","5","0","5","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","5","0","40","13,935"
"10007160","The University of Surrey","20","5","5","25","5","10","5","5","0","0","5","5","5","5","0","5","10","10","5","0","0","5","0","135","11,535"
"10007806","The University of Sussex","10","0","15","20","5","10","5","0","0","0","5","5","10","5","0","0","10","5","5","5","5","0","0","115","14,125"
"10007855","Swansea University","2,455","135","320","760","300","330","980","30","45","145","580","200","555","405","190","40","185","1,150","55","15","170","50","5","9,105","17,170"
"10083403","The Engineering and Design Institute London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65"
"10007161","Teesside University","5","0","5","5","5","10","5","0","5","0","5","0","5","20","0","5","5","5","10","10","10","5","0","120","16,725"
"10082743","ThinkSpace Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","130"
"10008017","Trinity Laban Conservatoire of Music and Dance","0","0","0","5","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","30","905"
"10007858","University of Wales Trinity Saint David","1,770","55","95","460","105","220","695","25","70","50","880","155","235","550","210","30","40","1,450","40","30","390","35","10","7,600","15,305"
"10068157","University Centre Peterborough","5","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","720"
"10007114","University of the Highlands and Islands","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","5","5","0","0","0","0","25","9,195"
"10007807","Ulster University","10","5","5","10","0","5","5","5","5","5","0","0","10","0","0","5","0","5","0","5","0","0","0","80","21,810"
"10039956","The University of Law","15","5","10","50","10","20","10","15","15","0","10","20","10","10","5","25","25","15","35","5","10","20","0","345","13,525"
"10007784","University College London","45","0","25","110","15","30","10","5","10","10","15","20","15","15","15","5","20","20","10","5","10","15","0","425","23,695"
"10007793","University of South Wales","460","565","670","2,130","1,480","1,050","470","10","40","640","905","260","2,185","190","70","15","380","365","20","15","735","15","210","12,875","18,925"
"10029843","Waltham International College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10007163","The University of Warwick","30","0","30","80","20","15","10","5","15","5","10","15","20","10","10","5","15","20","15","0","0","10","0","350","18,115"
"10007361","Waverley Abbey College","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","240"
"10007164","University of the West of England, Bristol","235","40","180","470","130","305","95","10","25","35","150","85","130","125","45","15","220","135","15","15","110","15","0","2,585","29,130"
"10007800","The University of the West of Scotland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","13,855"
"10032288","West Dean College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220"
"10006566","The University of West London","10","0","15","45","10","5","0","5","0","0","5","5","5","0","5","5","5","5","0","0","5","5","0","140","14,780"
"10007165","The University of Westminster","10","0","5","20","0","5","0","5","0","0","5","0","5","0","0","0","5","5","0","0","0","0","0","80","14,240"
"10003614","The University of Winchester","5","0","5","15","15","10","5","0","0","0","5","5","5","0","5","0","5","5","0","0","5","0","0","90","7,560"
"10007166","The University of Wolverhampton","10","0","10","20","10","10","5","5","5","5","10","30","5","5","5","10","5","5","10","5","5","10","0","180","17,905"
"10007139","University of Worcester","15","20","10","20","20","20","5","0","0","0","10","55","20","10","5","0","20","15","5","0","15","5","0","270","8,250"
"10007833","Wrexham University","35","5","15","55","10","10","55","270","165","5","15","185","30","15","25","490","10","20","950","65","10","1,690","0","4,115","6,610"
"10007657","Writtle University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","735"
"10007713","York St John University","5","0","5","5","0","5","0","10","5","0","0","5","0","0","5","5","0","0","5","5","0","5","0","60","6,670"
"10007167","The University of York","10","0","10","30","5","10","10","35","20","0","10","20","15","10","15","20","15","20","55","10","0","25","0","350","17,190"
"","Total","9,200","1,760","5,000","15,690","5,230","5,305","4,600","3,880","3,850","1,710","5,335","4,140","7,185","3,625","2,730","3,340","3,265","6,645","5,190","2,170","2,985","5,035","290","108,165","2,175,530"
