﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2019/20 
Search:,


"UKPRN","HE Provider","Abertawe - Swansea","Blaenau Gwent - Blaenau Gwent","Bro Morgannwg - The Vale of Glamorgan","Caerdydd - Cardiff","Caerffili - Caerphilly","Casnewydd - Newport","Castell-Nedd Port Talbot - Neath Port Talbot","Conwy - Conwy","Gwynedd - Gwynedd","Merthyr Tudful - Merthyr Tydfil","Pen-Y-Bont Ar Ogwr - Bridgend","Powys - Powys","Rhondda, Cynon, Taff - Rhondda, Cynon, Taff","Sir Benfro - Pembrokeshire","Sir Ceredigion - Ceredigion","Sir Ddinbych - Denbighshire","Sir Fynwy - Monmouthshire","Sir Gaerfyrddin - Carmarthenshire","Sir Y Fflint - Flintshire","Sir Ynys Môn - Isle of Anglesey","Tor-Faen - Torfaen","Wrecsam - Wrexham","Wales (unitary authority unknown)","Total Wales","Total"
"10023445","ICOM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10004930","Oxford Brookes University","20","5","25","45","5","20","15","5","0","5","10","20","10","15","5","5","25","10","20","5","5","15","5","290","14,185"
"10020439","Oxford Business College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35"
"10007774","The University of Oxford","25","5","35","85","10","10","5","10","15","5","20","15","20","15","15","20","35","20","15","5","10","15","0","410","17,310"
"10006243","St Patrick's International College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,220"
"10005127","Arts University Plymouth","0","0","0","0","5","5","0","0","0","0","5","0","5","0","0","0","0","0","0","0","5","0","0","40","1,270"
"10007801","University of Plymouth","65","5","45","60","30","50","15","5","5","5","45","15","40","35","10","5","50","30","5","5","15","5","0","545","16,515"
"10019178","Point Blank Music School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","365"
"10007155","The University of Portsmouth","25","5","25","60","20","40","5","5","10","0","15","15","20","15","10","5","20","25","0","0","15","5","0","355","21,025"
"10083476","The Prince's Foundation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"10005337","Queen Margaret University, Edinburgh","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","25","3,985"
"10007775","Queen Mary University of London","20","0","15","35","0","10","5","10","5","0","0","5","5","5","5","0","5","10","5","5","0","0","0","150","14,295"
"10025197","University Centre Quayside Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
"10009292","Royal Academy of Dramatic Art","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","175"
"10005544","Royal Academy of Dance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95"
"10005389","Ravensbourne University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2,140"
"10005470","Richmond, The American International University in London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","310"
"10007802","The University of Reading","60","5","50","140","15","50","20","5","5","5","40","15","25","25","5","5","30","25","15","0","15","10","0","570","14,255"
"10003331","Regent's University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","410"
"10021100","Regents Theological College","0","0","0","10","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","25","205"
"10008455","Regent College London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,445"
"10005500","Robert Gordon University","0","0","0","5","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","25","10,410"
"10007776","Roehampton University","5","0","0","5","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","11,230"
"10005523","Rose Bruford College of Theatre and Performance","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","30","625"
"10007835","Royal Academy of Music","0","0","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","0","30","460"
"10005545","Royal Agricultural University","0","0","5","0","0","5","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","5","0","30","980"
"10007777","Royal College of Art","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","670"
"10007778","Royal College of Music","0","0","0","5","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","20","415"
"10005561","Royal Conservatoire of Scotland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","825"
"10007816","The Royal Central School of Speech and Drama","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","25","745"
"10005553","Royal Holloway and Bedford New College","15","0","10","20","5","10","5","0","0","0","15","0","5","10","5","0","5","10","5","0","5","0","0","125","8,530"
"10007837","Royal Northern College of Music","5","0","5","5","0","0","0","0","5","0","0","5","0","0","0","5","0","0","0","5","0","5","0","45","610"
"10007779","The Royal Veterinary College","5","0","5","10","0","5","0","5","0","0","5","5","5","5","0","0","5","5","5","0","0","0","0","65","1,880"
"10007803","The University of St. Andrews","5","0","10","5","5","0","5","0","0","0","10","5","0","0","5","5","10","5","5","5","0","5","0","90","5,910"
"10007839","SAE Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","605"
"10007782","St George's, University of London","5","0","0","15","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","3,990"
"10008026","St Mary's University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,025"
"10007843","St Mary's University, Twickenham","5","0","0","5","0","5","5","0","0","0","0","5","5","0","0","0","0","0","10","0","0","20","0","65","4,655"
"10007156","The University of Salford","10","5","5","15","5","10","5","40","25","0","5","15","5","5","10","60","0","10","60","25","5","70","0","380","19,555"
"10021256","The Salvation Army","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","810"
"10007780","SOAS University of London","5","0","0","10","0","0","0","0","0","0","0","5","5","0","0","5","0","0","0","0","0","0","0","35","3,335"
"10005700","SRUC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1,525"
"10005790","Sheffield Hallam University","10","0","5","25","0","5","5","10","15","0","5","10","5","5","5","10","5","5","25","5","0","20","0","180","28,425"
"10007157","The University of Sheffield","20","0","15","50","5","10","5","15","25","0","15","10","10","10","10","20","20","15","25","20","5","35","10","350","18,960"
"10023458","The Sherwood Psychotherapy Training Institute Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","230"
"10006022","Solent University","10","0","10","20","5","10","0","5","5","0","5","5","5","10","5","0","10","10","5","0","5","5","0","130","8,280"
"10007158","The University of Southampton","50","5","40","80","10","25","5","5","10","5","25","15","20","20","10","5","25","20","5","0","10","5","0","385","15,010"
"10006093","Spurgeon's College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","275"
"10006299","Staffordshire University","10","0","10","20","15","10","5","20","20","5","15","75","15","25","0","20","5","10","40","10","10","35","0","380","15,100"
"10007804","The University of Stirling","5","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","9,565"
"10037449","University of St Mark and St John","5","0","10","15","0","5","5","0","0","0","0","0","5","5","0","0","5","5","0","0","5","0","0","75","2,710"
"10008010","Stranmillis University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,200"
"10007805","The University of Strathclyde","5","0","0","10","0","0","0","0","5","0","0","5","0","0","5","0","5","10","5","0","0","5","5","60","19,445"
"10014001","University of Suffolk","5","0","0","0","0","0","0","0","0","0","10","0","0","5","0","0","0","5","5","0","0","0","0","35","8,650"
"10007159","The University of Sunderland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","15","12,640"
"10007160","The University of Surrey","15","5","15","25","5","15","5","5","0","5","0","10","5","10","5","5","10","15","5","0","0","10","0","170","12,155"
"10007806","The University of Sussex","20","0","10","20","5","5","5","0","0","0","5","10","15","10","0","0","15","15","5","0","0","5","0","145","13,435"
"10007855","Swansea University","2,450","135","300","745","305","320","975","35","40","170","595","225","475","445","210","25","220","1,175","80","25","165","65","5","9,190","16,905"
"10007161","Teesside University","5","0","5","20","0","5","0","5","5","0","5","10","5","10","5","10","5","10","5","5","0","0","0","125","16,775"
"10008017","Trinity Laban Conservatoire of Music and Dance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","920"
"10007858","University of Wales Trinity Saint David","2,030","40","115","345","120","110","745","30","60","55","490","180","200","650","275","20","35","1,885","35","15","130","35","35","7,630","11,950"
"10068157","University Centre Peterborough","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195"
"10007114","University of the Highlands and Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","20","9,560"
"10007807","Ulster University","10","0","5","10","0","0","0","0","0","0","5","0","5","0","5","5","5","10","5","0","0","5","0","70","22,320"
"10039956","The University of Law","10","5","10","40","5","10","5","25","25","0","5","15","10","0","5","20","5","5","25","10","5","35","0","280","9,610"
"10007784","University College London","25","0","35","65","15","15","5","10","10","0","5","15","15","10","10","10","20","25","15","5","5","5","0","330","20,940"
"10007793","University of South Wales","525","710","840","2,410","1,785","1,195","640","30","50","800","1,175","310","2,560","245","90","20","470","350","30","15","850","30","30","15,160","19,905"
"10007163","The University of Warwick","40","5","25","70","15","20","15","15","15","0","15","15","20","10","10","10","25","20","15","5","0","15","0","375","16,785"
"10007361","Waverley Abbey College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","185"
"10007164","University of the West of England, Bristol","255","45","170","505","105","250","95","15","20","35","130","85","135","140","35","10","185","125","10","5","85","15","0","2,455","25,950"
"10007800","The University of the West of Scotland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","14,625"
"10032288","West Dean College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10006566","The University of West London","5","5","5","20","5","5","0","0","5","0","10","0","5","0","5","0","5","5","5","0","5","5","0","95","9,275"
"10007165","The University of Westminster","5","0","5","15","0","5","0","0","0","0","5","5","5","0","0","0","5","0","0","0","5","0","0","55","12,975"
"10003614","The University of Winchester","5","0","5","10","5","10","5","0","0","0","10","5","10","0","5","0","5","5","0","0","5","0","0","80","7,545"
"10007166","The University of Wolverhampton","0","0","0","5","5","10","0","0","5","0","0","35","5","5","5","5","5","5","5","5","0","10","0","105","17,335"
"10007139","University of Worcester","20","10","10","30","30","15","5","5","10","5","5","75","15","15","5","0","35","20","5","5","15","5","0","350","9,110"
"10007833","Wrexham University","20","5","5","20","10","10","35","210","155","0","10","180","15","10","20","405","5","10","825","60","5","1,970","0","3,980","5,470"
"10007657","Writtle University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","710"
"10007713","York St John University","0","0","0","0","0","5","0","10","0","0","0","5","0","0","0","5","0","0","5","5","0","5","0","50","6,395"
"10007167","The University of York","10","5","10","25","10","5","5","20","15","0","5","25","10","5","10","20","20","15","35","10","5","30","0","290","15,200"
"","Total","8,855","1,770","4,790","14,700","5,035","4,950","4,370","3,925","3,750","1,740","5,010","4,085","6,690","3,620","2,675","3,160","3,390","6,480","4,555","2,140","2,640","5,075","190","103,595","1,975,415"
