﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2017/18 
Search:,


"UKPRN","HE Provider","Abertawe - Swansea","Blaenau Gwent - Blaenau Gwent","Bro Morgannwg - The Vale of Glamorgan","Caerdydd - Cardiff","Caerffili - Caerphilly","Casnewydd - Newport","Castell-Nedd Port Talbot - Neath Port Talbot","Conwy - Conwy","Gwynedd - Gwynedd","Merthyr Tudful - Merthyr Tydfil","Pen-Y-Bont Ar Ogwr - Bridgend","Powys - Powys","Rhondda, Cynon, Taff - Rhondda, Cynon, Taff","Sir Benfro - Pembrokeshire","Sir Ceredigion - Ceredigion","Sir Ddinbych - Denbighshire","Sir Fynwy - Monmouthshire","Sir Gaerfyrddin - Carmarthenshire","Sir Y Fflint - Flintshire","Sir Ynys Môn - Isle of Anglesey","Tor-Faen - Torfaen","Wrecsam - Wrexham","Wales (unitary authority unknown)","Total Wales","Total"
"10007801","University of Plymouth","80","5","60","100","40","55","20","5","5","0","45","15","30","35","10","5","50","45","10","5","20","5","0","645","18,705"
"10019178","Point Blank Music School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195"
"10007155","The University of Portsmouth","45","10","25","65","30","45","10","10","10","5","35","10","35","20","10","5","20","30","10","5","15","10","0","455","20,430"
"10005337","Queen Margaret University, Edinburgh","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","20","4,095"
"10007775","Queen Mary University of London","25","0","20","55","0","5","5","5","5","0","5","10","5","5","5","0","5","10","5","5","0","0","0","175","13,370"
"10005544","Royal Academy of Dance","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","100"
"10005389","Ravensbourne University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","2,255"
"10005470","Richmond, The American International University in London","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","310"
"10007802","The University of Reading","50","5","60","140","25","35","20","5","5","10","35","15","25","20","5","5","35","25","5","0","15","5","0","545","12,635"
"10003331","Regent's University London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","545"
"10021100","Regents Theological College","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","20","235"
"10008455","Regent College London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,185"
"10005500","Robert Gordon University","0","0","0","5","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","10,390"
"10007776","Roehampton University","5","0","0","10","0","5","5","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","35","10,950"
"10005523","Rose Bruford College of Theatre and Performance","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","25","620"
"10007835","Royal Academy of Music","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","25","470"
"10005545","Royal Agricultural University","0","0","5","0","0","0","5","0","0","0","0","5","0","0","0","0","5","5","0","0","0","5","0","35","1,050"
"10007777","Royal College of Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","740"
"10007778","Royal College of Music","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","25","440"
"10005561","Royal Conservatoire of Scotland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","15","855"
"10007816","The Royal Central School of Speech and Drama","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","15","785"
"10005553","Royal Holloway and Bedford New College","10","0","10","25","0","10","5","5","0","0","10","5","10","5","0","0","10","10","5","0","5","5","0","135","7,700"
"10007837","Royal Northern College of Music","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","5","0","5","5","5","0","5","0","45","655"
"10007779","The Royal Veterinary College","5","0","0","10","0","5","0","5","0","0","5","5","0","0","0","0","5","5","5","0","0","0","0","65","2,070"
"10007803","The University of St. Andrews","5","0","10","5","5","0","0","5","5","0","5","5","5","0","0","5","10","5","5","5","0","5","0","80","5,835"
"10007839","SAE Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","620"
"10007782","St George's, University of London","5","0","0","10","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","40","4,495"
"10008026","St Mary's University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","980"
"10007843","St Mary's University, Twickenham","5","0","0","10","0","5","0","0","0","0","0","5","0","0","0","0","0","5","0","0","0","0","0","40","4,940"
"10007156","The University of Salford","5","0","5","10","0","5","5","35","25","0","5","10","5","5","5","45","5","5","60","15","5","60","0","325","18,295"
"10021256","The Salvation Army","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,940"
"10007780","SOAS University of London","0","0","0","10","0","0","0","0","0","0","0","5","0","0","0","0","5","5","0","0","0","0","0","40","3,560"
"10005700","SRUC","0","0","0","0","0","0","0","0","0","0","0","5","0","5","5","0","0","0","0","0","0","0","0","15","1,595"
"10005790","Sheffield Hallam University","10","0","10","10","5","5","5","20","15","5","0","20","5","5","10","15","10","10","40","10","5","30","0","235","28,380"
"10007157","The University of Sheffield","20","0","15","45","5","15","5","15","25","0","5","10","10","10","10","15","20","15","30","20","5","30","0","335","20,710"
"10053279","The Sherwood Institute","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220"
"10005916","Slough Borough Council","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","85"
"10006022","Solent University","15","0","5","25","5","15","5","5","5","0","10","10","5","10","5","0","10","5","0","5","0","0","0","145","8,745"
"10007158","The University of Southampton","55","5","50","100","15","30","15","5","5","0","25","10","20","20","5","5","40","25","0","0","15","5","0","450","17,430"
"10006093","Spurgeon's College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","300"
"10006299","Staffordshire University","10","5","10","20","10","15","10","10","15","5","10","70","15","15","5","15","10","15","25","10","10","30","0","335","13,910"
"10007804","The University of Stirling","5","0","5","5","0","0","0","0","5","0","0","5","0","0","0","0","5","0","0","0","0","10","0","45","10,030"
"10037449","University of St Mark and St John","5","0","5","5","5","5","0","0","0","0","5","0","0","5","0","0","5","5","0","0","5","0","0","55","2,565"
"10008010","Stranmillis University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,490"
"10022944","Stratford College London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","395"
"10007805","The University of Strathclyde","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","5","5","0","0","0","0","5","30","18,090"
"10014001","University of Suffolk","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","20","5,235"
"10007159","The University of Sunderland","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","20","11,455"
"10007160","The University of Surrey","15","0","25","30","10","15","5","0","5","5","5","5","10","10","5","0","5","10","5","0","5","10","0","180","12,010"
"10007806","The University of Sussex","15","0","15","25","5","5","5","0","0","0","10","5","5","15","0","0","10","10","0","0","0","0","0","135","12,220"
"10007855","Swansea University","2,490","130","275","635","335","295","1,030","40","65","145","575","230","455","455","235","20","220","1,140","65","35","165","45","0","9,085","16,765"
"10007161","Teesside University","5","5","5","5","0","5","0","5","5","0","5","5","5","5","0","5","0","10","5","5","0","0","0","85","17,335"
"10037822","Tottenham Hotspur Foundation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75"
"10008017","Trinity Laban Conservatoire of Music and Dance","5","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","805"
"10007858","University of Wales Trinity Saint David","1,950","45","85","315","105","85","790","20","60","60","270","185","220","680","340","25","45","1,855","25","10","45","15","5","7,240","9,740"
"10007114","University of the Highlands and Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","10","9,020"
"10007807","Ulster University","10","5","5","15","0","0","5","0","0","0","5","0","5","0","0","0","5","5","0","0","0","0","0","60","21,605"
"10039956","The University of Law","5","0","0","20","10","5","0","25","10","0","5","10","0","5","5","10","5","5","25","10","5","30","0","190","7,390"
"10007784","University College London","40","0","35","55","15","25","5","15","10","0","10","15","20","10","10","10","20","25","10","5","10","10","0","355","22,015"
"10007793","University of South Wales","550","740","870","2,490","1,660","1,180","665","35","55","790","1,495","285","2,675","245","80","25","440","385","50","30","770","35","25","15,570","19,875"
"10008574","The University of Wales (central functions)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5"
"10029843","Waltham International College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10007163","The University of Warwick","50","5","35","65","15","15","15","15","10","0","15","20","10","10","10","5","30","15","15","5","5","10","5","380","16,715"
"10007361","Waverley Abbey College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140"
"10007164","University of the West of England, Bristol","220","35","145","440","100","220","85","15","15","20","110","85","110","135","40","10","175","120","10","10","65","15","0","2,185","24,990"
"10007800","The University of the West of Scotland","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","14,730"
"10032288","West Dean College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10006566","The University of West London","5","0","5","20","5","10","0","0","0","0","5","0","5","0","0","5","5","0","5","0","5","0","0","85","9,255"
"10007165","The University of Westminster","5","0","5","20","0","5","5","0","0","0","0","5","0","5","0","0","5","0","5","0","0","0","0","70","12,865"
"10003614","The University of Winchester","5","0","5","10","5","5","0","0","0","0","5","5","5","5","0","0","5","5","0","0","0","0","0","60","7,125"
"10023290","West London College of Business and Management Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","610"
"10007166","The University of Wolverhampton","5","0","0","10","5","10","0","0","0","0","0","35","5","5","10","5","5","5","5","0","10","10","0","130","18,625"
"10007139","University of Worcester","20","15","15","40","35","15","5","5","10","5","15","85","20","15","5","0","40","10","5","5","15","0","0","385","10,170"
"10007833","Wrexham University","10","0","5","5","0","10","15","180","155","0","5","170","10","15","10","390","5","15","770","70","5","1,735","5","3,585","4,740"
"10007657","Writtle University College","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","10","730"
"10007713","York St John University","0","0","0","0","0","5","0","20","0","0","0","5","0","0","0","0","0","0","5","5","0","5","0","55","5,920"
"10007167","The University of York","10","0","15","20","5","5","5","25","15","0","5","30","5","10","15","15","15","10","30","10","0","30","0","270","14,745"
"","Total","8,495","1,675","4,590","14,005","4,810","4,625","4,190","3,885","3,715","1,635","4,785","4,025","6,395","3,515","2,570","3,150","3,220","6,300","4,505","2,010","2,350","4,595","150","99,195","1,945,910"
