﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2021/22 
Search:,


"UKPRN","HE Provider","Abertawe - Swansea","Blaenau Gwent - Blaenau Gwent","Bro Morgannwg - The Vale of Glamorgan","Caerdydd - Cardiff","Caerffili - Caerphilly","Casnewydd - Newport","Castell-Nedd Port Talbot - Neath Port Talbot","Conwy - Conwy","Gwynedd - Gwynedd","Merthyr Tudful - Merthyr Tydfil","Pen-Y-Bont Ar Ogwr - Bridgend","Powys - Powys","Rhondda, Cynon, Taff - Rhondda, Cynon, Taff","Sir Benfro - Pembrokeshire","Sir Ceredigion - Ceredigion","Sir Ddinbych - Denbighshire","Sir Fynwy - Monmouthshire","Sir Gaerfyrddin - Carmarthenshire","Sir Y Fflint - Flintshire","Sir Ynys Môn - Isle of Anglesey","Tor-Faen - Torfaen","Wrecsam - Wrexham","Wales (unitary authority unknown)","Total Wales","Total"
"10007138","The University of Northampton","5","0","0","10","5","5","0","5","10","0","10","0","10","0","0","5","0","5","10","5","0","5","0","100","11,640"
"10009614","Grŵp NPTC Group","30","0","0","0","0","0","105","0","0","0","10","30","5","0","0","0","0","5","0","0","0","0","0","180","180"
"10004740","Northern College of Acupuncture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165"
"10001282","University of Northumbria at Newcastle","5","0","5","20","5","5","0","15","10","0","10","15","5","5","5","15","5","10","15","5","0","10","0","175","24,560"
"10004775","Norwich University of the Arts","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","2,575"
"10007154","University of Nottingham","35","5","30","95","10","35","5","20","15","0","20","35","15","10","10","20","25","25","30","5","5","10","0","460","28,975"
"10004797","The Nottingham Trent University","10","5","20","35","15","15","5","15","10","0","15","25","20","10","10","15","25","10","20","5","10","15","0","310","34,860"
"10007773","The Open University","1,015","350","745","2,050","880","765","790","575","425","255","760","705","1,030","685","275","440","425","815","635","285","440","535","0","14,875","151,410"
"10023445","ICOM","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10004930","Oxford Brookes University","25","5","15","35","10","20","10","5","5","0","10","30","10","25","5","5","25","15","10","5","5","15","0","290","14,270"
"10007774","The University of Oxford","25","5","40","90","10","15","10","15","15","5","15","25","20","15","15","15","40","25","10","5","10","20","0","445","18,030"
"10066143","Paris Dauphine International","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10006243","St Patrick's International College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80"
"10005127","Arts University Plymouth","0","0","0","0","5","5","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","25","1,025"
"10007801","University of Plymouth","60","10","40","85","25","45","20","5","5","5","40","10","40","25","15","5","55","35","10","5","20","10","0","560","16,740"
"10019178","Point Blank Music School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","585"
"10007155","The University of Portsmouth","25","5","20","55","20","30","10","5","10","5","25","15","20","20","10","5","15","25","5","5","25","10","0","370","19,715"
"10083476","The Prince's Foundation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10005337","Queen Margaret University, Edinburgh","0","0","0","10","0","0","5","0","10","0","5","0","0","0","0","5","0","5","5","0","0","0","0","55","5,065"
"10007775","Queen Mary University of London","30","0","15","45","5","10","5","5","0","0","5","5","15","5","5","5","5","10","5","0","0","5","0","180","17,110"
"10025197","University Centre Quayside Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","150"
"10009292","Royal Academy of Dramatic Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150"
"10005544","Royal Academy of Dance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","105"
"10005389","Ravensbourne University London","0","0","0","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","2,270"
"10005470","Richmond, The American International University in London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","225"
"10007802","The University of Reading","65","0","40","135","15","50","20","0","5","0","35","10","25","30","5","0","25","20","15","5","15","5","0","525","15,460"
"10086591","Regent's University London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","420"
"10021100","Regents Theological College","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","15","165"
"10023871","Results Consortium Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105"
"10062833","Raindance Educational Services Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10008455","Regent College London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3,100"
"10005500","Robert Gordon University","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","25","11,500"
"10007776","Roehampton University","10","0","0","10","0","0","0","0","0","0","0","0","0","5","0","0","0","5","0","0","0","0","0","45","8,645"
"10005523","Rose Bruford College of Theatre and Performance","5","0","0","5","0","0","0","0","0","0","0","5","5","0","0","0","0","0","5","0","0","0","0","30","930"
"10007835","Royal Academy of Music","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","25","410"
"10005545","Royal Agricultural University","0","0","5","0","0","0","0","0","0","0","0","10","0","5","0","0","5","5","0","0","0","0","0","30","1,055"
"10007777","Royal College of Art","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","15","695"
"10007778","Royal College of Music","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","15","450"
"10005561","Royal Conservatoire of Scotland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","860"
"10007816","The Royal Central School of Speech and Drama","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","35","795"
"10005553","Royal Holloway and Bedford New College","15","5","5","20","5","10","10","5","0","0","20","5","10","0","5","0","5","10","0","0","0","0","0","130","9,870"
"10007837","Royal Northern College of Music","0","0","5","5","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","5","0","0","0","25","600"
"10007779","The Royal Veterinary College","5","0","5","10","5","5","0","0","0","0","5","5","5","5","0","5","5","5","0","0","0","5","0","70","1,835"
"10007803","The University of St. Andrews","5","5","10","10","5","5","5","0","5","0","10","5","5","0","5","5","10","5","10","5","5","5","0","120","6,395"
"10007839","SAE Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","655"
"10007782","St George's, University of London","10","0","5","10","0","5","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","50","4,540"
"10008026","St Mary's University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,000"
"10007843","St Mary's University, Twickenham","5","0","0","0","5","0","0","5","0","0","0","10","0","0","0","10","0","5","10","0","0","30","0","85","4,950"
"10007156","The University of Salford","10","0","5","20","5","5","5","40","25","0","5","15","10","0","5","45","0","10","65","25","0","65","0","365","21,090"
"10021256","The Salvation Army","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","215"
"10007780","SOAS University of London","5","0","0","5","0","0","0","0","0","0","0","0","5","5","5","0","0","5","0","0","0","0","0","40","4,165"
"10005700","SRUC","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1,680"
"10005790","Sheffield Hallam University","10","0","5","25","5","5","10","15","20","5","5","10","10","10","5","10","10","10","25","5","0","15","0","220","29,330"
"10007157","The University of Sheffield","15","0","20","60","5","15","10","25","20","0","20","10","10","10","5","30","10","10","35","10","5","35","0","355","19,900"
"10023458","The Sherwood Psychotherapy Training Institute Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","215"
"10006022","Solent University","10","0","10","15","10","5","5","5","5","0","5","5","5","10","0","0","5","5","5","0","5","5","0","115","7,760"
"10007158","The University of Southampton","25","0","45","85","10","35","10","0","10","5","15","15","20","20","10","5","25","10","5","5","10","0","0","380","15,160"
"10006093","Spurgeon's College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","270"
"10006299","Staffordshire University","15","0","15","20","10","15","5","20","20","0","10","85","10","20","5","20","10","15","45","20","10","35","0","400","17,690"
"10007804","The University of Stirling","5","0","0","0","0","5","0","5","5","0","0","0","5","0","0","0","0","0","5","0","0","0","0","35","10,660"
"10037449","University of St Mark and St John","5","0","5","10","0","5","5","0","0","0","5","5","5","10","0","0","5","5","0","0","0","0","0","80","2,865"
"10008010","Stranmillis University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,305"
"10007805","The University of Strathclyde","0","0","0","15","0","0","0","0","5","0","5","5","0","5","5","5","5","5","5","5","0","5","0","70","20,375"
"10014001","University of Suffolk","0","0","0","5","0","5","0","0","0","0","0","0","5","5","0","0","0","5","10","0","0","0","0","35","13,210"
"10007159","The University of Sunderland","5","0","0","5","0","5","0","0","0","0","5","5","0","0","0","0","0","5","5","0","0","5","0","40","14,985"
"10007160","The University of Surrey","15","0","10","25","5","10","5","5","0","0","5","5","5","5","5","10","10","15","5","0","0","5","0","145","11,665"
"10007806","The University of Sussex","10","0","15","20","5","5","5","5","0","0","0","5","10","5","0","0","10","10","5","0","0","5","0","120","14,140"
"10007855","Swansea University","2,650","155","345","840","330","340","1,075","40","50","175","615","230","560","465","215","30","205","1,275","65","25","170","55","10","9,925","18,010"
"10083403","The Engineering and Design Institute London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"10007161","Teesside University","5","0","5","10","5","5","5","0","0","0","5","5","10","5","0","5","5","10","10","5","5","5","0","105","16,570"
"10082743","ThinkSpace Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
"10008017","Trinity Laban Conservatoire of Music and Dance","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","20","950"
"10007858","University of Wales Trinity Saint David","1,830","55","110","445","115","220","750","40","75","50","880","165","230","600","215","25","40","1,630","35","20","360","30","10","7,930","14,140"
"10068157","University Centre Peterborough","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","745"
"10007114","University of the Highlands and Islands","0","0","0","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","30","9,685"
"10007807","Ulster University","10","5","5","10","5","0","5","5","0","0","5","0","5","5","0","5","0","5","0","5","0","0","0","75","22,500"
"10039956","The University of Law","5","5","10","60","10","25","10","15","15","0","10","20","10","10","10","15","15","15","40","5","5","30","0","350","13,290"
"10007784","University College London","40","0","30","100","15","30","15","10","10","5","15","20","10","15","10","10","20","20","10","0","5","10","0","405","22,685"
"10007793","University of South Wales","440","610","700","2,215","1,535","1,080","495","15","45","690","935","290","2,270","205","85","15","390","325","20","15","760","20","15","13,165","18,840"
"10029843","Waltham International College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10007163","The University of Warwick","25","5","25","70","25","10","10","10","15","5","15","15","15","10","10","10","20","15","20","0","0","10","0","335","17,760"
"10007361","Waverley Abbey College","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","245"
"10007164","University of the West of England, Bristol","250","45","200","510","140","305","105","10","20","35","165","85","130","135","35","10","220","140","10","10","125","10","0","2,685","29,275"
"10007800","The University of the West of Scotland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","15,020"
"10032288","West Dean College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","240"
"10006566","The University of West London","10","0","15","30","10","5","5","0","0","0","5","0","10","0","5","5","5","5","0","0","0","5","0","120","14,710"
"10007165","The University of Westminster","10","0","0","20","0","10","0","5","0","0","0","5","5","5","0","0","5","0","0","5","0","0","0","75","13,885"
"10003614","The University of Winchester","5","0","10","10","15","10","5","0","5","0","10","5","5","0","5","0","5","5","0","0","0","5","0","95","7,745"
"10007166","The University of Wolverhampton","5","0","10","20","10","10","5","5","5","0","5","30","5","5","5","5","0","5","10","5","5","5","0","155","18,310"
"10007139","University of Worcester","15","20","10","25","25","20","5","5","5","5","10","70","10","15","5","0","25","20","5","0","20","5","0","325","8,915"
"10007833","Wrexham University","35","5","20","55","10","15","85","225","140","5","25","180","25","15","15","400","10","25","760","55","5","1,700","0","3,805","6,115"
"10007657","Writtle University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","780"
"10007713","York St John University","0","0","0","0","5","0","5","10","0","0","0","5","0","5","0","5","0","0","10","0","0","0","0","55","6,585"
"10007167","The University of York","15","0","10","30","5","10","10","35","20","0","10","25","15","10","15","20","20","15","45","10","5","30","0","365","17,515"
"","Total","9,425","1,840","5,060","16,005","5,280","5,335","4,795","4,110","3,975","1,745","5,480","4,260","7,155","3,860","2,710","3,295","3,425","6,860","5,100","2,245","3,025","5,225","165","110,360","2,182,565"
