﻿Title:,"Table 49 - HE student enrolments by HE provider and subject of study"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 49
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-49
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-49.csv
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2021/22 
Search:,


"UKPRN","HE provider","01 Medicine and dentistry","02 Subjects allied to medicine","03 Biological and sport sciences","04 Psychology","05 Veterinary sciences","06 Agriculture, food and related studies","07 Physical sciences","09 Mathematical sciences","10 Engineering and technology","11 Computing","13 Architecture, building and planning","26 Geography, earth and environmental studies (natural sciences)","15 Social sciences","16 Law","17 Business and management","19 Language and area studies","20 Historical, philosophical and religious studies","22 Education and teaching","23 Combined and general studies","24 Media, journalism and communications","25 Design, and creative and performing arts","26 Geography, earth and environmental studies (social sciences)","Total"
"10048199","Northeastern University London","0","0","0","10","0","0","0","20","0","75","0","0","95","55","65","40","110","0","0","0","0","0","470"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","270","0","0","0","0","270"
"10007138","The University of Northampton","5","3,285","550","805","0","0","0","0","460","705","50","90","1,650","580","5,220","120","95","1,000","0","245","1,245","5","16,100"
"10009614","Grŵp NPTC Group","0","0","10","0","0","5","0","0","45","25","45","0","30","0","0","0","0","0","0","0","15","0","180"
"10004740","Northern College of Acupuncture","0","165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","165"
"10001282","University of Northumbria at Newcastle","125","4,290","1,390","2,840","0","0","675","115","1,435","2,465","2,370","260","3,325","1,820","6,905","725","420","855","125","350","1,940","135","32,570"
"10004775","Norwich University of the Arts","0","0","0","0","0","0","0","0","0","495","75","0","0","0","105","0","0","10","0","0","2,080","0","2,760"
"10007154","University of Nottingham","2,800","4,375","1,770","1,365","1,500","360","1,905","1,050","4,455","1,580","1,085","520","3,470","1,335","3,125","1,930","2,025","1,250","285","460","115","510","37,260"
"10004797","The Nottingham Trent University","50","2,365","2,365","2,895","185","835","935","545","2,055","1,945","2,070","170","4,390","3,325","7,955","485","445","1,535","80","1,120","5,625","95","41,455"
"10007773","The Open University","0","6,985","4,035","23,580","0","0","4,230","4,540","6,625","12,580","20","3,780","16,420","7,990","13,320","7,120","6,185","8,360","24,825","0","1,060","175","151,840"
"10023445","ICOM","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10004930","Oxford Brookes University","70","2,945","895","505","25","120","0","15","930","530","1,835","135","1,560","630","3,885","500","380","990","640","490","525","0","17,605"
"10007774","The University of Oxford","1,610","1,300","1,355","335","0","10","2,110","1,380","1,480","940","80","485","2,455","1,275","1,350","2,875","3,870","690","2,990","35","405","270","27,290"
"10066143","Paris Dauphine International","0","0","0","0","0","0","0","0","0","0","0","0","65","0","120","0","0","0","0","0","0","0","180"
"10006243","St Patrick's International College","0","0","0","0","0","0","0","0","0","0","0","0","45","0","35","0","0","0","0","0","0","0","80"
"10005127","Arts University Plymouth","0","0","0","0","0","0","0","0","0","55","0","0","0","0","25","0","0","5","0","50","925","0","1,060"
"10007801","University of Plymouth","1,355","5,720","975","1,080","0","120","160","165","1,055","725","500","1,090","1,225","370","1,840","255","290","1,080","5","50","915","135","19,095"
"10019178","Point Blank Music School","0","0","0","0","0","0","0","0","455","0","0","0","0","0","0","0","0","0","10","0","310","0","775"
"10007155","The University of Portsmouth","145","2,260","1,235","1,115","0","0","500","295","2,595","2,710","1,095","640","3,940","740","5,255","900","185","895","25","495","1,400","75","26,500"
"10083476","The Prince's Foundation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","20"
"10005337","Queen Margaret University, Edinburgh","0","3,440","15","290","0","0","0","0","0","0","0","0","235","0","715","25","0","555","30","460","480","0","6,250"
"10007775","Queen Mary University of London","4,340","1,025","990","515","0","0","805","1,190","2,075","2,125","0","355","3,825","2,250","3,625","1,250","830","220","25","230","190","175","26,045"
"10025197","University Centre Quayside Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","150"
"10009292","Royal Academy of Dramatic Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","195","0","195"
"10005544","Royal Academy of Dance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70","0","0","55","0","125"
"10005389","Ravensbourne University London","0","0","0","0","0","0","0","0","80","215","235","0","0","0","45","0","0","0","0","20","2,000","0","2,585"
"10005470","Richmond, The American International University in London","0","0","0","65","0","0","0","0","0","0","0","0","95","0","385","0","35","0","0","105","15","0","695"
"10007802","The University of Reading","45","1,805","740","1,410","0","555","215","235","135","495","775","395","1,510","1,100","5,970","725","745","1,580","70","60","590","235","19,390"
"10086591","Regent's University London Limited","0","245","0","75","0","0","0","25","0","15","0","0","30","0","940","10","10","15","260","60","180","0","1,865"
"10021100","Regents Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155","0","0","0","10","0","165"
"10023871","Results Consortium Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105","0","0","0","0","0","0","0","105"
"10062833","Raindance Educational Services Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","40"
"10008455","Regent College London","0","0","0","0","0","0","0","0","0","215","0","0","405","0","2,540","0","0","0","0","0","0","0","3,160"
"10005500","Robert Gordon University","0","4,375","215","85","0","0","150","0","740","1,000","635","0","935","740","2,990","0","0","310","1,310","825","660","0","14,970"
"10007776","Roehampton University","0","1,495","565","850","0","0","0","0","0","725","0","0","890","430","4,415","385","425","1,285","65","430","370","0","12,335"
"10005523","Rose Bruford College of Theatre and Performance","0","0","0","0","0","0","0","0","65","115","0","0","0","0","0","0","0","20","0","0","905","0","1,105"
"10007835","Royal Academy of Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","790","0","790"
"10005545","Royal Agricultural University","0","0","95","0","0","735","0","0","0","0","10","0","0","0","385","0","5","0","10","0","0","0","1,240"
"10007777","Royal College of Art","0","0","0","0","0","0","0","0","0","0","185","0","0","0","0","0","75","0","0","0","2,315","0","2,575"
"10007778","Royal College of Music","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","970","0","995"
"10005561","Royal Conservatoire of Scotland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200","0","0","1,045","0","1,245"
"10007816","The Royal Central School of Speech and Drama","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,070","0","1,085"
"10005553","Royal Holloway and Bedford New College","0","225","545","1,130","0","0","265","195","105","1,515","0","315","2,005","780","2,360","795","900","185","95","265","640","165","12,480"
"10007837","Royal Northern College of Music","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","870","0","870"
"10007779","The Royal Veterinary College","0","0","230","0","2,090","195","0","0","0","0","0","0","0","0","0","0","0","40","35","0","0","0","2,590"
"10007803","The University of St. Andrews","685","105","665","685","0","5","1,150","670","0","610","0","585","1,900","0","650","1,785","1,825","10","190","125","0","175","11,820"
"10007839","SAE Education Limited","0","0","0","0","0","0","0","0","310","40","0","0","0","0","0","0","0","0","0","45","355","0","745"
"10007782","St George's, University of London","1,430","3,010","140","0","0","0","0","0","0","0","0","0","170","0","0","0","0","40","30","0","0","0","4,825"
"10008026","St Mary's University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","745","290","0","0","0","1,040"
"10007843","St Mary's University, Twickenham","0","720","1,295","220","0","0","10","0","10","0","0","0","195","235","805","80","280","1,650","20","170","210","0","5,895"
"10007156","The University of Salford","55","6,965","1,215","645","0","5","520","75","1,630","1,305","1,785","125","1,465","1,205","3,705","365","100","55","5","825","3,335","25","25,415"
"10021256","The Salvation Army","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","40"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","0","0","0","20","0","0","10","0","185","0","0","0","0","0","0","0","215"
"10007780","SOAS University of London","0","0","0","0","0","0","0","10","0","0","0","0","2,695","840","535","1,050","620","0","400","75","70","5","6,295"
"10005700","SRUC","0","0","0","0","130","1,290","0","0","0","0","0","130","0","0","130","0","0","25","0","0","0","0","1,700"
"10005790","Sheffield Hallam University","0","8,085","1,515","1,495","0","245","200","240","2,385","2,225","1,290","335","3,425","1,420","5,905","435","180","2,290","10","815","1,915","125","34,535"
"10007157","The University of Sheffield","2,225","2,950","1,190","1,235","0","15","785","655","5,905","1,235","1,705","230","3,375","915","3,165","1,675","1,230","680","0","1,195","295","190","30,860"
"10023458","The Sherwood Psychotherapy Training Institute Limited","0","215","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","215"
"10006022","Solent University","0","500","915","340","0","0","25","0","1,020","920","350","0","540","195","2,580","40","0","35","10","535","2,070","0","10,070"
"10007158","The University of Southampton","1,585","1,810","1,470","925","0","0","1,160","1,050","3,505","1,615","0","765","1,570","615","3,350","545","925","965","100","470","1,245","130","23,795"
"10006093","Spurgeon's College","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","245","0","0","0","0","0","280"
"10006299","Staffordshire University","45","2,805","470","810","0","20","370","0","1,275","2,810","0","10","1,255","2,925","1,820","65","55","1,220","40","170","2,295","0","18,460"
"10008098","Study Group","0","0","35","0","0","0","20","5","215","190","0","0","540","60","1,585","0","0","0","330","60","0","0","3,040"
"10007804","The University of Stirling","0","2,055","1,380","1,295","35","125","25","160","0","790","145","415","1,880","520","2,910","625","610","960","0","890","80","0","14,895"
"10037449","University of St Mark and St John","0","350","385","135","0","0","45","0","35","5","0","0","210","0","30","25","0","960","45","80","590","0","2,890"
"10008010","Stranmillis University College","0","0","50","0","0","0","5","5","0","0","0","0","515","0","25","0","30","675","0","0","20","0","1,325"
"10007805","The University of Strathclyde","0","1,690","595","745","0","0","1,605","730","5,440","1,170","665","95","1,620","1,295","4,165","830","700","3,345","550","270","145","55","25,715"
"10014001","University of Suffolk","5","1,500","225","270","0","20","5","0","40","295","30","45","1,140","50","10,295","85","85","190","5","25","250","0","14,555"
"10007159","The University of Sunderland","265","5,100","400","565","0","0","290","10","545","805","0","0","1,755","620","6,825","110","20","1,485","0","355","815","0","19,975"
"10007160","The University of Surrey","45","2,670","655","1,120","845","80","570","270","1,980","880","0","100","1,295","525","3,085","365","0","170","15","100","805","0","15,575"
"10007806","The University of Sussex","685","820","675","2,050","0","0","410","380","600","930","0","140","4,335","1,165","3,700","750","710","970","80","755","475","240","19,865"
"10007855","Swansea University","645","3,445","1,625","1,240","0","0","510","230","3,335","1,755","0","305","2,945","1,270","2,655","650","605","405","210","355","0","105","22,290"
"10083403","The Engineering and Design Institute London","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","25"
"10007161","Teesside University","135","6,435","480","850","0","475","475","60","3,695","2,745","80","45","1,505","780","2,595","250","120","925","5","270","590","175","22,695"
"10082743","ThinkSpace Education Limited","0","0","0","0","0","0","0","0","30","10","0","0","0","0","0","0","0","0","0","0","50","0","90"
"10008017","Trinity Laban Conservatoire of Music and Dance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,340","0","1,340"
"10007858","University of Wales Trinity Saint David","0","220","375","205","5","85","0","0","1,000","710","245","30","2,005","1,215","5,695","315","405","1,225","0","0","1,315","0","15,045"
"10068157","University Centre Peterborough","0","15","60","15","0","10","30","0","20","40","15","0","65","0","60","10","10","85","0","35","275","0","750"
"10007114","University of the Highlands and Islands","45","1,080","485","215","0","415","60","0","755","455","160","305","2,140","5","1,415","330","555","665","35","65","810","5","10,005"
"10007807","Ulster University","370","5,285","925","630","0","90","270","0","1,830","2,105","1,105","380","2,730","685","9,440","445","175","580","385","710","1,515","10","29,660"
"10039956","The University of Law","0","0","0","0","0","0","0","0","0","120","0","0","215","14,055","740","0","20","80","0","5","0","0","15,235"
"10007784","University College London","4,890","3,390","2,055","2,580","0","0","2,975","1,600","3,805","1,595","3,000","855","5,460","1,230","1,930","1,985","2,415","4,525","1,050","540","450","500","46,830"
"10007793","University of South Wales","60","4,245","1,695","815","85","105","465","65","1,795","1,425","465","100","1,630","2,415","3,250","80","150","1,220","50","480","2,630","40","23,270"
"10029843","Waltham International College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","10"
"10007163","The University of Warwick","1,325","790","1,150","705","0","0","1,355","2,420","3,465","1,085","0","255","4,630","1,125","5,825","1,240","1,535","1,050","355","260","250","0","28,825"
"10007361","Waverley Abbey College","0","205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0","0","0","250"
"10007164","University of the West of England, Bristol","0","6,910","740","1,190","0","0","425","130","2,485","2,310","2,775","195","4,950","2,445","6,610","435","290","1,405","30","660","2,840","350","37,170"
"10007800","The University of the West of Scotland","0","4,740","1,265","585","0","0","265","30","765","1,400","0","40","2,735","275","5,645","10","0","1,185","135","290","710","0","20,070"
"10032288","West Dean College","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","10","40","0","0","0","220","0","280"
"10006566","The University of West London","0","4,005","5","580","0","55","185","25","400","1,480","285","0","680","460","7,735","40","0","305","115","125","2,215","0","18,695"
"10007165","The University of Westminster","0","1,930","330","1,240","0","0","0","0","185","1,535","2,400","0","1,270","1,380","6,040","630","105","120","580","805","2,375","0","20,915"
"10003614","The University of Winchester","0","665","235","615","0","35","0","40","0","315","0","55","1,355","330","960","465","750","1,485","25","285","660","0","8,280"
"10007166","The University of Wolverhampton","0","6,410","725","1,530","0","30","220","100","785","900","735","25","2,400","795","2,275","320","310","1,660","5","105","910","0","20,250"
"10007139","University of Worcester","15","3,335","1,110","550","0","0","70","0","15","180","0","70","1,005","185","805","165","120","1,800","0","95","380","0","9,900"
"10007833","Wrexham University","0","980","110","325","35","80","95","70","585","935","85","5","1,115","85","1,500","125","25","565","105","60","615","0","7,490"
"10007657","Writtle University College","0","20","60","0","280","430","0","0","0","0","30","0","0","0","0","0","0","0","0","0","10","0","830"
"10007713","York St John University","0","775","370","450","0","0","0","0","0","495","0","70","605","495","1,690","790","320","735","15","290","810","25","7,935"
"10007167","The University of York","735","920","1,330","890","0","0","1,855","830","775","1,950","60","305","3,595","955","2,810","1,395","2,070","1,135","255","235","985","335","23,420"
"","Total","81,665","361,340","117,510","140,425","12,140","19,660","67,205","47,140","185,725","164,260","63,630","33,220","286,225","142,315","530,580","87,800","83,085","135,980","47,645","48,155","189,930","12,225","2,857,855"
