﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2023/24 
Search:,


"UKPRN","HE Provider","Abertawe - Swansea","Blaenau Gwent - Blaenau Gwent","Bro Morgannwg - The Vale of Glamorgan","Caerdydd - Cardiff","Caerffili - Caerphilly","Casnewydd - Newport","Castell-Nedd Port Talbot - Neath Port Talbot","Conwy - Conwy","Gwynedd - Gwynedd","Merthyr Tudful - Merthyr Tydfil","Pen-Y-Bont Ar Ogwr - Bridgend","Powys - Powys","Rhondda, Cynon, Taff - Rhondda, Cynon, Taff","Sir Benfro - Pembrokeshire","Sir Ceredigion - Ceredigion","Sir Ddinbych - Denbighshire","Sir Fynwy - Monmouthshire","Sir Gaerfyrddin - Carmarthenshire","Sir Y Fflint - Flintshire","Sir Ynys Môn - Isle of Anglesey","Tor-Faen - Torfaen","Wrecsam - Wrexham","Wales (unitary authority unknown)","Total Wales","Total"
"10004450","Mountview Academy of Theatre Arts","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","355"
"10023777","Mont Rose College of Management and Sciences","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","890"
"10023454","Moorlands College","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","160"
"10055902","Multiverse","0","0","5","10","5","5","0","0","0","0","5","0","5","0","0","0","0","0","10","0","0","5","0","60","6,625"
"10001444","National Centre for Circus Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","55"
"10000216","All Nations Christian College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30"
"10004538","Nazarene Theological College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","105"
"10030129","Nelson College London Ltd","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,770"
"10023456","Newbold College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10007799","Newcastle University","10","0","10","30","10","5","0","20","5","0","5","15","10","5","5","25","10","5","30","0","0","15","0","220","20,825"
"10067406","New Model Institute for Technology and Engineering (NMITE)","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","100"
"10048199","Northeastern University London","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","625"
"10008397","Norland College","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","10","270"
"10007138","The University of Northampton","5","0","5","10","10","10","0","10","5","5","5","10","5","0","0","5","5","5","10","10","5","10","0","130","12,460"
"10009614","Grŵp NPTC Group","30","0","0","0","0","0","115","0","0","0","10","20","5","0","0","0","0","0","0","0","0","0","0","185","185"
"10008816","Northern School of Contemporary Dance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","200"
"10004740","Northern College of Acupuncture","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","150"
"10001282","University of Northumbria at Newcastle","10","0","0","25","0","5","5","15","0","0","5","10","5","5","0","10","5","5","15","0","0","10","0","145","22,920"
"10004775","Norwich University of the Arts","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","2,675"
"10007154","University of Nottingham","40","5","45","110","10","25","10","20","15","5","25","30","10","25","10","15","25","25","40","10","5","15","0","520","28,210"
"10004797","The Nottingham Trent University","10","0","25","35","5","15","5","10","10","5","10","25","15","10","10","10","20","10","30","5","0","15","0","275","31,355"
"10007773","The Open University","1,140","410","710","1,980","965","775","855","550","470","295","785","655","1,100","665","295","495","375","915","665","305","495","560","0","15,470","133,025"
"10004930","Oxford Brookes University","30","5","15","35","20","10","10","5","5","0","15","15","20","20","5","5","20","25","15","10","10","20","0","315","19,925"
"10007774","The University of Oxford","25","5","35","95","20","15","10","15","20","5","20","25","30","10","10","10","40","30","20","5","5","20","0","475","17,190"
"10066143","Paris Dauphine International","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10004028","The Place, London Contemporary Dance School (LCDS)","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","160"
"10005127","Arts University Plymouth","5","5","0","0","5","5","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","35","1,010"
"10007801","University of Plymouth","45","5","50","110","25","45","20","5","5","5","40","10","35","25","15","5","55","30","5","5","25","5","0","580","16,445"
"10019178","Point Blank Music School","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","680"
"10007155","The University of Portsmouth","25","5","20","40","25","25","15","10","10","0","20","5","25","15","10","5","15","10","5","5","20","0","0","315","17,935"
"10083476","The Prince's Foundation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10005337","Queen Margaret University, Edinburgh","5","0","0","10","0","0","0","5","5","0","0","0","0","0","0","0","0","0","5","0","0","0","0","35","5,530"
"10007775","Queen Mary University of London","20","0","10","55","10","15","5","5","0","0","5","0","10","5","5","0","5","5","5","0","5","5","0","165","17,285"
"10025197","University Centre Quayside Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","165"
"10009292","Royal Academy of Dramatic Art","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","145"
"10005544","Royal Academy of Dance","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","185"
"10005378","Rambert School","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100"
"10005389","Ravensbourne University London","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","0","20","4,200"
"10005470","Richmond, The American International University in London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","205"
"10007802","The University of Reading","60","5","60","130","15","45","15","5","5","5","25","15","35","20","10","5","25","15","20","5","10","5","0","535","16,405"
"10086591","Regent's University London Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","660"
"10021100","Regents Theological College","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","5","0","0","15","135"
"10023871","Results Consortium Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","635"
"10062833","Raindance Educational Services Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45"
"10008455","Regent College London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4,325"
"10005500","Robert Gordon University","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","15","12,190"
"10007776","Roehampton University","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","6,680"
"10005523","Rose Bruford College of Theatre and Performance","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0","0","0","0","25","785"
"10007835","Royal Academy of Music","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","390"
"10005545","Royal Agricultural University","0","0","5","0","0","0","0","0","0","0","0","5","0","5","0","0","5","0","0","5","0","0","0","30","875"
"10007777","Royal College of Art","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","745"
"10007778","Royal College of Music","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","0","25","480"
"10005561","Royal Conservatoire of Scotland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","895"
"10007816","The Royal Central School of Speech and Drama","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","710"
"10005553","Royal Holloway and Bedford New College","20","0","10","15","5","10","5","0","0","0","10","10","10","0","5","5","10","15","5","0","0","0","0","135","10,495"
"10007837","Royal Northern College of Music","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","555"
"10007779","The Royal Veterinary College","5","0","5","10","5","5","0","0","5","0","5","5","5","5","5","5","5","5","5","0","0","0","0","90","1,695"
"10007803","The University of St. Andrews","10","5","10","10","0","10","5","0","5","0","5","5","10","5","5","5","5","0","10","5","0","5","0","115","6,315"
"10007839","SAE Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","635"
"10007782","St George's, University of London","5","0","5","15","0","5","0","0","0","0","0","5","0","5","0","0","5","0","0","0","0","0","0","50","3,600"
"10008026","St Mary's University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","940"
"10007843","St Mary's University, Twickenham","5","0","0","0","0","5","0","0","0","0","0","5","0","0","0","5","0","5","25","0","0","45","0","110","5,965"
"10007156","The University of Salford","15","0","5","25","10","10","5","45","25","5","5","15","10","5","0","40","5","5","65","30","0","55","0","370","21,180"
"10021256","The Salvation Army","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50"
"10008362","London School of Science and Technology Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","160"
"10007780","SOAS University of London","5","0","0","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","30","4,505"
"10005700","SRUC","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","5","1,785"
"10005790","Sheffield Hallam University","5","0","5","25","5","10","5","15","10","0","5","15","10","5","5","10","10","10","25","5","0","10","0","190","27,465"
"10007157","The University of Sheffield","20","0","20","50","5","15","5","25","25","0","10","15","20","10","10","25","15","5","45","10","0","35","0","370","20,310"
"10023458","The Sherwood Psychotherapy Training Institute Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","240"
"10006022","Solent University","10","0","10","20","5","10","0","5","0","0","5","5","5","15","5","0","5","5","5","5","0","5","0","125","7,755"
"10007158","The University of Southampton","35","5","50","90","10","30","5","5","5","5","20","15","20","25","10","5","20","15","5","5","15","5","0","395","15,615"
"10088214","S P Jain London School of Management Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"
"10006093","Spurgeon's College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","205"
"10006299","Staffordshire University","20","5","15","20","20","10","5","15","15","5","15","50","10","10","5","20","5","5","25","10","10","25","0","315","17,910"
"10007804","The University of Stirling","5","0","5","5","0","5","0","0","0","0","0","0","5","0","0","0","0","0","10","0","0","0","0","40","9,555"
"10037449","University of St Mark and St John","5","0","5","5","5","5","5","0","0","0","0","0","5","5","0","0","5","5","0","0","0","0","0","45","2,745"
"10090767","St Padarn's Institute","20","0","5","15","5","5","5","5","5","0","10","10","5","10","5","5","5","10","5","5","0","5","0","145","210"
"10008010","Stranmillis University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,400"
"10007805","The University of Strathclyde","5","0","5","5","0","0","5","5","5","0","0","0","5","5","5","5","5","5","5","5","0","5","0","70","18,275"
"10014001","University of Suffolk","5","0","5","5","0","5","10","0","0","0","15","0","10","0","0","0","0","5","20","0","0","0","0","85","13,155"
"10007159","The University of Sunderland","5","0","5","5","5","5","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","40","12,955"
"10007160","The University of Surrey","15","5","10","30","5","10","10","5","0","5","5","5","5","5","0","5","5","15","5","5","0","5","0","155","12,390"
"10007806","The University of Sussex","10","0","10","15","5","10","5","0","0","0","5","5","5","0","5","0","5","5","0","0","0","0","0","110","13,515"
"10007855","Swansea University","2,270","130","285","720","290","325","875","30","45","115","525","190","535","345","140","35","170","1,055","65","10","145","60","0","8,360","16,415"
"10083403","The Engineering and Design Institute London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","115"
"10007161","Teesside University","5","5","5","5","10","10","5","5","5","0","5","5","5","5","0","5","10","5","10","0","5","0","0","120","16,520"
"10082743","ThinkSpace Education Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","115"
"10008017","Trinity Laban Conservatoire of Music and Dance","0","0","0","5","0","0","0","0","0","0","5","0","5","0","0","0","5","5","0","0","0","0","0","40","980"
"10007858","University of Wales Trinity Saint David","1,655","55","105","470","85","185","640","20","55","75","650","145","220","495","165","20","45","1,255","35","20","280","25","5","6,705","14,605"
"10068157","University Centre Peterborough","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","570"
"10007114","University of the Highlands and Islands","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0","0","0","0","0","25","9,160"
"10007807","Ulster University","10","5","5","5","0","5","5","5","5","5","0","0","10","0","5","5","0","5","0","0","0","0","0","65","21,535"
"10039956","The University of Law","25","0","20","60","5","20","15","20","20","0","10","25","10","10","10","25","15","10","30","5","5","35","0","370","14,425"
"10024766","Union Foundation","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","10","40"
"10007784","University College London","30","0","35","110","15","30","10","10","15","10","15","15","15","10","10","5","15","15","10","10","5","20","0","410","24,550"
"10007793","University of South Wales","385","490","545","1,790","1,175","875","400","15","35","510","785","200","1,770","150","50","10","315","310","20","10","575","15","50","10,475","15,470"
"10029843","Waltham International College Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"10007163","The University of Warwick","35","0","35","85","25","15","10","10","10","10","10","15","20","10","10","5","20","15","20","10","5","10","0","385","18,600"
"10007361","Waverley Abbey College","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","250"
"10007164","University of the West of England, Bristol","210","40","170","450","120","295","90","5","25","25","130","80","135","105","45","10","205","130","10","15","105","10","0","2,410","27,440"
"10007800","The University of the West of Scotland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","12,660"
"10032288","West Dean College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","200"
"10006566","The University of West London","15","0","10","45","5","10","5","5","0","0","5","0","10","5","5","5","5","10","5","0","5","0","0","140","13,860"
"10007165","The University of Westminster","10","0","5","30","0","5","0","5","0","0","0","0","5","0","0","0","5","5","0","0","5","0","0","85","14,435"
"10003614","The University of Winchester","5","0","5","15","10","10","0","0","0","0","5","5","5","5","0","0","5","5","0","0","5","0","0","80","6,930"
"10007166","The University of Wolverhampton","15","5","5","25","10","10","5","10","5","5","0","30","10","5","5","5","5","5","5","5","5","10","0","190","17,290"
"10007139","University of Worcester","15","15","5","15","15","20","5","0","5","0","10","45","15","10","0","0","15","10","5","0","10","5","0","230","7,725"
"10007833","Wrexham University","35","5","15","35","10","15","45","285","185","5","15","165","20","10","20","450","10","20","835","65","5","1,580","0","3,825","6,095"
"10007657","Writtle University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","775"
"10007713","York St John University","0","0","0","5","0","5","0","10","5","0","0","5","0","5","5","5","0","0","15","0","0","5","0","75","7,170"
"10007167","The University of York","10","0","15","35","5","10","5","35","20","0","10","25","15","5","10","20","20","20","55","10","5","30","0","365","17,745"
"","Total","8,890","1,770","4,890","15,295","4,900","5,100","4,405","3,740","3,660","1,555","4,900","3,975","6,690","3,435","2,690","3,160","3,165","6,200","5,015","2,120","2,645","4,885","100","103,185","2,168,060"
