﻿Title:,"Table 59 - UK permanent address HE students by HE provider and permanent address"
Subtitle:,"Academic years 2014/15 to 2023/24"
Reference ID:,DT051 Table 59
Data source:,HESA
Data source link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59
Data file canonical link:,https://www.hesa.ac.uk/data-and-analysis/students/table-59.zip
Licence:,Creative Commons Attribution 4.0 International Licence
Date:,2025
Filters:,Country of HE provider,All 
,Region of HE provider,All 
,Level of study,All 
,Mode of study,All 
,Academic year,2014/15 
Search:,


"UKPRN","HE Provider","Abertawe - Swansea","Blaenau Gwent - Blaenau Gwent","Bro Morgannwg - The Vale of Glamorgan","Caerdydd - Cardiff","Caerffili - Caerphilly","Casnewydd - Newport","Castell-Nedd Port Talbot - Neath Port Talbot","Conwy - Conwy","Gwynedd - Gwynedd","Merthyr Tudful - Merthyr Tydfil","Pen-Y-Bont Ar Ogwr - Bridgend","Powys - Powys","Rhondda, Cynon, Taff - Rhondda, Cynon, Taff","Sir Benfro - Pembrokeshire","Sir Ceredigion - Ceredigion","Sir Ddinbych - Denbighshire","Sir Fynwy - Monmouthshire","Sir Gaerfyrddin - Carmarthenshire","Sir Y Fflint - Flintshire","Sir Ynys Môn - Isle of Anglesey","Tor-Faen - Torfaen","Wrecsam - Wrexham","Wales (unitary authority unknown)","Total Wales","Total"
"10006022","Solent University","25","0","5","30","15","15","5","10","0","0","10","15","20","10","10","5","10","5","0","0","10","0","0","200","9,755"
"10007158","The University of Southampton","50","5","50","110","15","45","10","5","5","5","20","20","20","20","5","0","35","25","5","5","10","5","0","470","16,900"
"10006299","Staffordshire University","10","0","10","15","5","5","10","5","20","0","5","100","10","10","10","5","5","15","25","10","10","30","0","320","16,370"
"10007804","The University of Stirling","0","0","0","0","0","5","0","0","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","30","8,895"
"10037449","University of St Mark and St John","0","0","5","5","5","5","5","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","0","45","2,365"
"10008010","Stranmillis University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,525"
"10022944","Stratford College London","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","245"
"10007805","The University of Strathclyde","0","0","5","5","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","5","25","17,390"
"10014001","University of Suffolk","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4,950"
"10007159","The University of Sunderland","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","20","9,490"
"10007160","The University of Surrey","15","0","15","30","5","10","5","0","5","5","10","5","10","5","5","0","5","5","0","0","5","0","0","145","10,230"
"10007806","The University of Sussex","20","0","10","35","5","5","0","0","5","5","0","10","5","5","5","0","5","10","5","0","0","5","0","130","9,330"
"10007855","Swansea University","2,405","135","220","500","255","240","1,000","30","45","100","525","200","365","425","155","25","175","1,045","40","20","135","35","30","8,100","13,225"
"10032299","Tech Music Schools","0","0","0","5","0","0","0","0","0","0","0","5","5","0","5","0","0","0","0","0","0","0","0","20","855"
"10007161","Teesside University","5","0","0","10","0","0","5","10","0","0","5","5","5","5","5","0","5","5","10","0","5","5","0","80","16,870"
"10037822","Tottenham Hotspur Foundation","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90"
"10008017","Trinity Laban Conservatoire of Music and Dance","5","0","0","10","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","0","0","0","40","720"
"10007858","University of Wales Trinity Saint David","1,840","70","110","340","170","125","920","30","65","85","315","250","295","790","380","20","80","1,865","15","25","75","20","20","7,890","9,520"
"10007114","University of the Highlands and Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","7,610"
"10007807","Ulster University","0","0","0","5","0","0","0","0","0","0","5","0","0","0","0","5","0","0","0","0","0","5","0","25","23,195"
"10039956","The University of Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","25","435"
"10007784","University College London","40","0","20","60","0","15","10","5","5","5","5","10","10","15","10","5","25","25","10","5","5","5","0","290","17,255"
"10007793","University of South Wales","705","970","1,000","2,735","2,105","1,545","745","200","150","1,020","1,370","380","3,235","335","165","80","705","515","85","60","1,140","70","40","19,345","24,225"
"10008574","The University of Wales (central functions)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5"
"10007163","The University of Warwick","30","0","30","55","10","20","10","10","10","0","5","20","10","5","10","5","20","20","25","5","15","30","0","350","16,260"
"10007164","University of the West of England, Bristol","155","20","155","440","80","190","65","20","15","10","100","70","100","110","40","10","150","120","15","5","90","10","0","1,985","23,250"
"10007800","The University of the West of Scotland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","13,800"
"10006566","The University of West London","5","0","5","10","5","5","5","5","0","0","0","5","5","5","0","5","5","5","5","0","0","5","0","75","8,595"
"10007165","The University of Westminster","10","0","5","25","0","5","0","5","0","0","5","5","5","5","5","0","5","5","0","0","0","5","0","105","14,370"
"10003614","The University of Winchester","5","0","5","10","5","5","0","0","0","0","5","10","5","0","0","5","5","5","0","0","0","0","0","70","7,015"
"10023290","West London College of Business and Management Sciences Limited","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,060"
"10007166","The University of Wolverhampton","5","0","0","10","5","10","0","5","0","0","5","30","0","0","0","0","5","5","5","0","10","15","0","120","17,395"
"10007139","University of Worcester","15","5","20","30","5","15","5","5","5","0","10","40","5","5","5","0","35","10","5","5","10","10","0","250","9,560"
"10007833","Wrexham University","10","0","5","10","0","5","0","245","180","0","5","185","5","15","10","405","10","25","820","105","5","1,500","15","3,575","5,080"
"10007657","Writtle University College","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","675"
"10007713","York St John University","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","5","0","0","5","0","0","5","0","45","5,950"
"10007167","The University of York","10","5","15","20","5","10","5","20","15","0","5","20","5","10","10","10","10","10","25","10","5","15","0","240","13,150"
"","Total","8,310","1,895","4,645","14,025","4,825","4,635","4,265","3,365","3,565","1,840","4,400","4,210","6,895","3,505","2,845","2,815","3,370","6,370","4,380","2,085","2,685","4,255","345","99,535","1,873,295"
